date,close,volume,open,high,low
02/21/2024,$360.91,"1,758,019",$360.34,$362.38,$358.97
02/20/2024,$362.95,"1,631,068",$369.88,$370.0001,$361.44
02/16/2024,$369.48,"2,410,212",$372.30,$373.43,$368.345
02/15/2024,$371.51,"2,358,868",$372.59,$374.56,$370.14
02/14/2024,$370.98,"2,114,618",$366.24,$371.19,$366.24
02/13/2024,$362.81,"1,697,041",$361.41,$365.76,$360.00
02/12/2024,$367.43,"1,325,023",$369.49,$370.40,$366.18
02/09/2024,$371.67,"1,482,651",$369.25,$372.48,$367.95
02/08/2024,$368.48,"1,680,009",$367.68,$369.47,$366.915
02/07/2024,$366.65,"2,531,941",$365.00,$369.92,$364.115
02/06/2024,$364.70,"4,012,319",$370.52,$371.71,$362.40
02/05/2024,$370.34,"1,787,377",$372.50,$374.00,$369.07
02/02/2024,$372.95,"1,590,488",$372.19,$374.81,$369.48
02/01/2024,$370.91,"1,500,135",$364.00,$371.2125,$363.45
01/31/2024,$363.88,"2,320,257",$371.00,$372.72,$363.4434
01/30/2024,$371.30,"1,849,667",$374.00,$375.245,$370.98
01/29/2024,$373.35,"1,683,157",$370.52,$375.425,$370.08
01/26/2024,$371.07,"1,404,798",$371.92,$374.14,$369.81
01/25/2024,$371.94,"2,227,478",$372.38,$375.73,$370.12
01/24/2024,$368.90,"2,250,111",$371.00,$372.24,$367.8292
01/23/2024,$369.86,"1,693,134",$367.36,$370.00,$365.64
01/22/2024,$367.21,"2,302,481",$364.00,$368.65,$363.50
01/19/2024,$363.90,"2,506,516",$361.53,$364.82,$360.12
01/18/2024,$359.55,"2,064,213",$356.02,$359.78,$355.165
01/17/2024,$353.65,"1,917,067",$351.81,$357.33,$351.81
01/16/2024,$354.56,"2,097,583",$352.365,$356.48,$351.11
01/12/2024,$356.33,"2,406,024",$350.00,$357.655,$348.71
01/11/2024,$347.97,"1,785,867",$343.50,$348.43,$343.05
01/10/2024,$345.33,"1,569,142",$344.58,$345.63,$342.78
01/09/2024,$342.75,"1,625,934",$339.27,$342.76,$338.03
01/08/2024,$340.35,"1,909,518",$335.00,$340.47,$335.00
01/05/2024,$336.62,"1,510,825",$338.00,$339.75,$335.54
01/04/2024,$337.09,"2,750,560",$337.92,$339.80,$336.53
01/03/2024,$337.92,"3,061,007",$342.53,$343.77,$337.53
01/02/2024,$346.92,"2,319,486",$348.19,$350.30,$345.29
12/29/2023,$350.91,"1,233,533",$351.79,$352.91,$349.43
12/28/2023,$351.59,"1,300,785",$354.14,$354.50,$351.25
12/27/2023,$353.82,"1,309,685",$354.50,$355.38,$351.63
12/26/2023,$353.43,"1,535,731",$354.14,$354.93,$351.51
12/22/2023,$354.45,"2,313,932",$350.00,$354.82,$347.91
12/21/2023,$348.75,"3,304,279",$340.17,$349.50,$340.17
12/20/2023,$339.50,"3,406,235",$345.56,$346.63,$339.21
12/19/2023,$341.51,"3,252,761",$332.73,$344.80,$332.02
12/18/2023,$341.85,"3,208,034",$342.66,$343.98,$340.64
12/15/2023,$344.15,"3,880,254",$338.435,$346.96,$336.2543
12/14/2023,$342.73,"2,551,254",$342.74,$345.39,$340.74
12/13/2023,$343.64,"2,460,977",$343.40,$345.20,$339.87
12/12/2023,$343.22,"1,935,316",$341.93,$343.25,$341.20
12/11/2023,$342.31,"1,814,187",$335.21,$342.39,$335.20
12/08/2023,$337.23,"1,274,525",$335.10,$337.713,$334.56
12/07/2023,$335.10,"1,870,287",$336.56,$336.56,$334.22
12/06/2023,$335.41,"1,502,095",$337.77,$339.46,$334.98
12/05/2023,$335.83,"1,516,541",$334.63,$337.33,$333.31
12/04/2023,$336.43,"2,349,476",$335.19,$338.81,$334.17
12/01/2023,$338.06,"1,688,780",$333.80,$338.50,$333.16
11/30/2023,$333.14,"4,298,156",$334.20,$335.00,$332.155
11/29/2023,$333.34,"1,307,290",$335.00,$335.80,$332.78
11/28/2023,$332.56,"1,377,838",$331.60,$333.19,$329.99
11/27/2023,$332.43,"1,586,934",$333.82,$334.4299,$332.1901
11/24/2023,$334.04,"708,478",$333.15,$334.9018,$332.09
