date,close,volume,open,high,low
12/24/2024,$253.64,"722,193",$248.47,$254.09,$248.37
12/23/2024,$248.86,"980,231",$246.57,$249.51,$244.7201
12/20/2024,$247.90,"1,647,601",$243.79,$250.28,$243.19
12/19/2024,$245.69,"1,499,314",$247.43,$248.17,$244.9201
12/18/2024,$244.45,"968,960",$252.62,$253.50,$244.37
12/17/2024,$250.97,"1,118,979",$252.04,$252.23,$250.52
12/16/2024,$252.96,"1,033,947",$252.61,$253.99,$252.00
12/13/2024,$253.30,"664,721",$253.17,$253.95,$251.5327
12/12/2024,$253.63,"965,484",$251.03,$254.70,$250.62
12/11/2024,$249.53,"1,138,381",$246.41,$250.98,$246.275
12/10/2024,$251.33,"532,514",$253.58,$254.36,$251.30
12/09/2024,$252.54,"728,040",$254.20,$254.83,$251.86
12/06/2024,$254.14,"843,545",$254.61,$256.13,$253.725
12/05/2024,$255.54,"825,278",$255.29,$256.13,$253.82
12/04/2024,$253.61,"895,022",$249.59,$254.72,$248.70
12/03/2024,$243.90,"788,583",$242.31,$245.02,$242.00
12/02/2024,$241.59,"799,570",$239.72,$242.24,$238.23
11/29/2024,$237.60,"420,898",$234.38,$237.93,$234.06
11/27/2024,$232.02,"961,865",$232.46,$233.228,$231.55
11/26/2024,$235.06,"804,861",$234.41,$235.135,$233.33
11/25/2024,$233.81,"616,801",$237.17,$237.23,$233.26
11/22/2024,$236.25,"750,754",$235.74,$236.76,$234.255
11/21/2024,$236.03,"947,160",$234.54,$236.65,$233.26
11/20/2024,$235.02,"603,955",$234.11,$235.03,$231.29
11/19/2024,$233.20,"614,153",$229.99,$233.69,$229.72
11/18/2024,$231.30,"611,056",$229.70,$231.57,$229.26
11/15/2024,$228.31,"824,373",$228.90,$229.37,$227.52
11/14/2024,$231.40,"831,687",$232.13,$234.24,$231.275
11/13/2024,$230.00,"1,488,511",$231.60,$232.78,$228.43
11/12/2024,$234.47,"888,077",$235.89,$236.615,$233.14
11/11/2024,$235.86,"856,107",$237.40,$237.57,$234.62
11/08/2024,$237.56,"706,553",$239.14,$239.23,$236.74
11/07/2024,$240.19,"839,816",$236.74,$240.372,$236.69
11/06/2024,$231.30,"1,821,838",$229.88,$231.63,$228.26
11/05/2024,$235.90,"836,254",$234.08,$236.20,$234.02
11/04/2024,$232.83,"416,676",$233.04,$233.45,$231.675
11/01/2024,$233.11,"745,743",$234.80,$235.56,$233.11
10/31/2024,$233.64,"890,508",$235.95,$235.95,$231.45
10/30/2024,$237.35,"820,826",$238.70,$240.5599,$237.19
10/29/2024,$242.31,"802,330",$240.50,$243.01,$240.00
10/28/2024,$240.28,"874,605",$240.82,$240.99,$239.73
10/25/2024,$237.69,"741,545",$238.89,$240.08,$237.445
10/24/2024,$238.30,"1,369,560",$237.20,$238.48,$236.32
10/23/2024,$234.59,"1,099,303",$235.12,$236.81,$234.085
10/22/2024,$232.32,"2,155,042",$236.41,$237.72,$231.0903
10/21/2024,$229.48,"1,525,483",$229.87,$230.84,$228.12
10/18/2024,$230.44,"654,181",$229.70,$231.60,$229.39
10/17/2024,$228.84,"576,378",$229.71,$229.97,$227.68
10/16/2024,$229.44,"917,466",$230.08,$230.25,$228.49
